asset,ts_utc,open,high,low,close,session
BITCOIN,2025-10-27 05:01:56.590000+00:00,115269.0589739152,115269.0589739152,115269.0589739152,115269.0589739152,ASIA
BITCOIN,2025-10-27 06:01:29.862000+00:00,115513.15524233114,115513.15524233114,115513.15524233114,115513.15524233114,ASIA
BITCOIN,2025-10-27 07:01:49.128000+00:00,115957.34497996338,115957.34497996338,115957.34497996338,115957.34497996338,ASIA
BITCOIN,2025-10-27 08:01:39.689000+00:00,115579.33624074656,115579.33624074656,115579.33624074656,115579.33624074656,EUROPE
BITCOIN,2025-10-27 09:00:36.270000+00:00,115013.80014279131,115013.80014279131,115013.80014279131,115013.80014279131,EUROPE
BITCOIN,2025-10-27 10:01:50.307000+00:00,115262.65742354769,115262.65742354769,115262.65742354769,115262.65742354769,EUROPE
BITCOIN,2025-10-27 11:01:37.580000+00:00,115473.70985490437,115473.70985490437,115473.70985490437,115473.70985490437,EUROPE
BITCOIN,2025-10-27 12:01:09.301000+00:00,115358.85880884479,115358.85880884479,115358.85880884479,115358.85880884479,EUROPE
BITCOIN,2025-10-27 13:00:47.745000+00:00,115059.27087470166,115059.27087470166,115059.27087470166,115059.27087470166,EUROPE
BITCOIN,2025-10-27 14:01:54.529000+00:00,115230.79366880337,115230.79366880337,115230.79366880337,115230.79366880337,EUROPE
BITCOIN,2025-10-27 15:02:26.192000+00:00,114727.2314881359,114727.2314881359,114727.2314881359,114727.2314881359,EUROPE
BITCOIN,2025-10-27 16:02:16.064000+00:00,114913.77257348821,114913.77257348821,114913.77257348821,114913.77257348821,US
BITCOIN,2025-10-27 17:02:40.552000+00:00,115561.48527435142,115561.48527435142,115561.48527435142,115561.48527435142,US
BITCOIN,2025-10-27 18:01:57.229000+00:00,115625.97153429297,115625.97153429297,115625.97153429297,115625.97153429297,US
BITCOIN,2025-10-27 19:01:18.128000+00:00,115351.62818111318,115351.62818111318,115351.62818111318,115351.62818111318,US
BITCOIN,2025-10-27 20:01:50.146000+00:00,114851.0039675739,114851.0039675739,114851.0039675739,114851.0039675739,US
BITCOIN,2025-10-27 21:02:13.243000+00:00,114556.78780221104,114556.78780221104,114556.78780221104,114556.78780221104,US
BITCOIN,2025-10-27 22:01:44.244000+00:00,114483.57892379885,114483.57892379885,114483.57892379885,114483.57892379885,US
BITCOIN,2025-10-27 23:03:31.873000+00:00,114083.62215827091,114083.62215827091,114083.62215827091,114083.62215827091,US
BITCOIN,2025-10-28 00:01:14.861000+00:00,114182.79442806762,114182.79442806762,114182.79442806762,114182.79442806762,ASIA
BITCOIN,2025-10-28 01:03:03.111000+00:00,114007.46090415215,114007.46090415215,114007.46090415215,114007.46090415215,ASIA
BITCOIN,2025-10-28 02:01:27.263000+00:00,114432.66116338983,114432.66116338983,114432.66116338983,114432.66116338983,ASIA
BITCOIN,2025-10-28 03:01:10.146000+00:00,113915.6145651774,113915.6145651774,113915.6145651774,113915.6145651774,ASIA
BITCOIN,2025-10-28 04:01:15.518000+00:00,113893.59661408314,113893.59661408314,113893.59661408314,113893.59661408314,ASIA
BITCOIN,2025-10-28 05:01:34.224000+00:00,114014.14638386737,114014.14638386737,114014.14638386737,114014.14638386737,ASIA
BITCOIN,2025-10-28 06:01:45.264000+00:00,113598.84106730104,113598.84106730104,113598.84106730104,113598.84106730104,ASIA
BITCOIN,2025-10-28 07:01:50.784000+00:00,114167.25192120054,114167.25192120054,114167.25192120054,114167.25192120054,ASIA
BITCOIN,2025-10-28 08:01:33.021000+00:00,114180.58925285893,114180.58925285893,114180.58925285893,114180.58925285893,EUROPE
BITCOIN,2025-10-28 09:01:52.934000+00:00,114409.44738110699,114409.44738110699,114409.44738110699,114409.44738110699,EUROPE
BITCOIN,2025-10-28 10:05:10.629000+00:00,114517.38704647879,114517.38704647879,114517.38704647879,114517.38704647879,EUROPE
BITCOIN,2025-10-28 11:02:00.825000+00:00,114582.85223859442,114582.85223859442,114582.85223859442,114582.85223859442,EUROPE
BITCOIN,2025-10-28 12:01:58.518000+00:00,114330.19264699018,114330.19264699018,114330.19264699018,114330.19264699018,EUROPE
BITCOIN,2025-10-28 13:06:17.115000+00:00,114579.63972598457,114579.63972598457,114579.63972598457,114579.63972598457,EUROPE
BITCOIN,2025-10-28 14:02:04.742000+00:00,115370.86317531622,115370.86317531622,115370.86317531622,115370.86317531622,EUROPE
BITCOIN,2025-10-28 15:01:43.446000+00:00,115047.92316979246,115047.92316979246,115047.92316979246,115047.92316979246,EUROPE
BITCOIN,2025-10-28 16:01:37.203000+00:00,114680.98349398134,114680.98349398134,114680.98349398134,114680.98349398134,US
BITCOIN,2025-10-28 17:02:11.444000+00:00,115432.20899391148,115432.20899391148,115432.20899391148,115432.20899391148,US
BITCOIN,2025-10-28 18:01:57.642000+00:00,115390.24148231091,115390.24148231091,115390.24148231091,115390.24148231091,US
BITCOIN,2025-10-28 19:01:54.870000+00:00,114879.04201216743,114879.04201216743,114879.04201216743,114879.04201216743,US
BITCOIN,2025-10-28 20:01:44.536000+00:00,113794.77088444383,113794.77088444383,113794.77088444383,113794.77088444383,US
BITCOIN,2025-10-28 21:01:42.923000+00:00,112848.07396975305,112848.07396975305,112848.07396975305,112848.07396975305,US
BITCOIN,2025-10-28 22:05:29.138000+00:00,112996.28547098102,112996.28547098102,112996.28547098102,112996.28547098102,US
BITCOIN,2025-10-28 23:01:51.870000+00:00,113215.0370549014,113215.0370549014,113215.0370549014,113215.0370549014,US
BITCOIN,2025-10-29 00:01:35.278000+00:00,112950.34863259472,112950.34863259472,112950.34863259472,112950.34863259472,ASIA
BITCOIN,2025-10-29 01:00:23.266000+00:00,112619.43698929879,112619.43698929879,112619.43698929879,112619.43698929879,ASIA
BITCOIN,2025-10-29 02:01:48.539000+00:00,112442.13048264038,112442.13048264038,112442.13048264038,112442.13048264038,ASIA
BITCOIN,2025-10-29 03:00:37.601000+00:00,112661.34220587023,112661.34220587023,112661.34220587023,112661.34220587023,ASIA
BITCOIN,2025-10-29 04:01:14.698000+00:00,112553.70991070892,112553.70991070892,112553.70991070892,112553.70991070892,ASIA
BITCOIN,2025-10-29 05:01:20.334000+00:00,112807.01104719764,112807.01104719764,112807.01104719764,112807.01104719764,ASIA
BITCOIN,2025-10-29 06:02:19.564000+00:00,113053.19741122347,113053.19741122347,113053.19741122347,113053.19741122347,ASIA
BITCOIN,2025-10-29 07:01:28.024000+00:00,113314.76255765892,113314.76255765892,113314.76255765892,113314.76255765892,ASIA
BITCOIN,2025-10-29 08:00:50.653000+00:00,113559.64323800545,113559.64323800545,113559.64323800545,113559.64323800545,EUROPE
BITCOIN,2025-10-29 09:01:38.239000+00:00,113068.464139051,113068.464139051,113068.464139051,113068.464139051,EUROPE
BITCOIN,2025-10-29 10:00:21.666000+00:00,113004.85818477189,113004.85818477189,113004.85818477189,113004.85818477189,EUROPE
BITCOIN,2025-10-29 11:01:59.949000+00:00,112901.12769806414,112901.12769806414,112901.12769806414,112901.12769806414,EUROPE
BITCOIN,2025-10-29 12:02:19.901000+00:00,113128.77700040374,113128.77700040374,113128.77700040374,113128.77700040374,EUROPE
BITCOIN,2025-10-29 13:00:12.361000+00:00,113208.25405094813,113208.25405094813,113208.25405094813,113208.25405094813,EUROPE
BITCOIN,2025-10-29 14:02:09+00:00,112936.90520098753,112936.90520098753,112936.90520098753,112936.90520098753,EUROPE
BITCOIN,2025-10-29 15:01:02.607000+00:00,112462.75028238822,112462.75028238822,112462.75028238822,112462.75028238822,EUROPE
BITCOIN,2025-10-29 16:01:38.543000+00:00,111501.30810115003,111501.30810115003,111501.30810115003,111501.30810115003,US
BITCOIN,2025-10-29 17:02:06.990000+00:00,111227.7335586805,111227.7335586805,111227.7335586805,111227.7335586805,US
BITCOIN,2025-10-29 18:01:53.601000+00:00,111896.91803955882,111896.91803955882,111896.91803955882,111896.91803955882,US
BITCOIN,2025-10-29 19:02:30.557000+00:00,111126.90411123922,111126.90411123922,111126.90411123922,111126.90411123922,US
BITCOIN,2025-10-29 20:01:44.328000+00:00,110741.00143005645,110741.00143005645,110741.00143005645,110741.00143005645,US
BITCOIN,2025-10-29 21:01:53.521000+00:00,111491.36658136133,111491.36658136133,111491.36658136133,111491.36658136133,US
BITCOIN,2025-10-29 22:01:55.617000+00:00,111617.67472874184,111617.67472874184,111617.67472874184,111617.67472874184,US
BITCOIN,2025-10-29 23:01:48.091000+00:00,111207.3808796623,111207.3808796623,111207.3808796623,111207.3808796623,US
BITCOIN,2025-10-30 00:01:33.924000+00:00,110046.66925837283,110046.66925837283,110046.66925837283,110046.66925837283,ASIA
BITCOIN,2025-10-30 01:06:31.140000+00:00,110317.09722878615,110317.09722878615,110317.09722878615,110317.09722878615,ASIA
BITCOIN,2025-10-30 02:01:46.459000+00:00,110669.5906561477,110669.5906561477,110669.5906561477,110669.5906561477,ASIA
BITCOIN,2025-10-30 03:01:59.172000+00:00,110896.71279230528,110896.71279230528,110896.71279230528,110896.71279230528,ASIA
BITCOIN,2025-10-30 04:03:45.183000+00:00,110694.92533758724,110694.92533758724,110694.92533758724,110694.92533758724,ASIA
BITCOIN,2025-10-30 05:04:42.122000+00:00,108604.31193374432,108604.31193374432,108604.31193374432,108604.31193374432,ASIA
BITCOIN,2025-10-30 06:01:51.639000+00:00,110348.8065936701,110348.8065936701,110348.8065936701,110348.8065936701,ASIA
BITCOIN,2025-10-30 07:01:21.965000+00:00,110931.4439411162,110931.4439411162,110931.4439411162,110931.4439411162,ASIA
BITCOIN,2025-10-30 08:00:45.151000+00:00,111315.3215247364,111315.3215247364,111315.3215247364,111315.3215247364,EUROPE
BITCOIN,2025-10-30 09:01:01.919000+00:00,110762.13324946298,110762.13324946298,110762.13324946298,110762.13324946298,EUROPE
BITCOIN,2025-10-30 10:01:39.610000+00:00,110278.97570288778,110278.97570288778,110278.97570288778,110278.97570288778,EUROPE
BITCOIN,2025-10-30 11:01:31.282000+00:00,110096.7126707476,110096.7126707476,110096.7126707476,110096.7126707476,EUROPE
