asset,ts_utc,open,high,low,close,session
BITCOIN,2025-11-10 06:03:01.064000+00:00,106051.34711837734,106051.34711837734,106051.34711837734,106051.34711837734,ASIA
BITCOIN,2025-11-10 07:03:30.999000+00:00,106182.45857867075,106182.45857867075,106182.45857867075,106182.45857867075,ASIA
BITCOIN,2025-11-10 08:03:31.580000+00:00,106389.41846695701,106389.41846695701,106389.41846695701,106389.41846695701,EUROPE
BITCOIN,2025-11-10 09:05:00.036000+00:00,105994.61417480832,105994.61417480832,105994.61417480832,105994.61417480832,EUROPE
BITCOIN,2025-11-10 10:03:56.164000+00:00,106322.74289214246,106322.74289214246,106322.74289214246,106322.74289214246,EUROPE
BITCOIN,2025-11-10 11:03:18.938000+00:00,105974.97621353867,105974.97621353867,105974.97621353867,105974.97621353867,EUROPE
BITCOIN,2025-11-10 12:00:06.325000+00:00,106217.53869865701,106217.53869865701,106217.53869865701,106217.53869865701,EUROPE
BITCOIN,2025-11-10 13:07:02.250000+00:00,106010.3657815943,106010.3657815943,106010.3657815943,106010.3657815943,EUROPE
BITCOIN,2025-11-10 14:03:21.198000+00:00,106433.08662148254,106433.08662148254,106433.08662148254,106433.08662148254,EUROPE
BITCOIN,2025-11-10 15:04:58.142000+00:00,104886.70025464354,104886.70025464354,104886.70025464354,104886.70025464354,EUROPE
BITCOIN,2025-11-10 16:02:50.379000+00:00,104817.08621017814,104817.08621017814,104817.08621017814,104817.08621017814,US
BITCOIN,2025-11-10 17:02:01.622000+00:00,105081.47523179746,105081.47523179746,105081.47523179746,105081.47523179746,US
BITCOIN,2025-11-10 18:02:15.835000+00:00,105761.80228393292,105761.80228393292,105761.80228393292,105761.80228393292,US
BITCOIN,2025-11-10 19:02:21.423000+00:00,105749.51837137238,105749.51837137238,105749.51837137238,105749.51837137238,US
BITCOIN,2025-11-10 20:02:44.867000+00:00,105980.96858470592,105980.96858470592,105980.96858470592,105980.96858470592,US
BITCOIN,2025-11-10 21:03:13.589000+00:00,105832.62479511046,105832.62479511046,105832.62479511046,105832.62479511046,US
BITCOIN,2025-11-10 22:00:29.216000+00:00,105365.64531823278,105365.64531823278,105365.64531823278,105365.64531823278,US
BITCOIN,2025-11-10 23:03:51.676000+00:00,105962.37741033119,105962.37741033119,105962.37741033119,105962.37741033119,US
BITCOIN,2025-11-11 00:02:46.589000+00:00,105951.49599987874,105951.49599987874,105951.49599987874,105951.49599987874,ASIA
BITCOIN,2025-11-11 01:02:47.092000+00:00,105802.9367867553,105802.9367867553,105802.9367867553,105802.9367867553,ASIA
BITCOIN,2025-11-11 02:01:46.713000+00:00,106407.58784734254,106407.58784734254,106407.58784734254,106407.58784734254,ASIA
BITCOIN,2025-11-11 03:02:06.201000+00:00,106562.39225208403,106562.39225208403,106562.39225208403,106562.39225208403,ASIA
BITCOIN,2025-11-11 04:01:10.970000+00:00,106421.15700923627,106421.15700923627,106421.15700923627,106421.15700923627,ASIA
BITCOIN,2025-11-11 05:01:47.895000+00:00,105704.19231300104,105704.19231300104,105704.19231300104,105704.19231300104,ASIA
BITCOIN,2025-11-11 06:02:59.112000+00:00,105368.00290068945,105368.00290068945,105368.00290068945,105368.00290068945,ASIA
BITCOIN,2025-11-11 07:02:39.550000+00:00,105125.37472552706,105125.37472552706,105125.37472552706,105125.37472552706,ASIA
BITCOIN,2025-11-11 08:04:14.784000+00:00,104817.13681196816,104817.13681196816,104817.13681196816,104817.13681196816,EUROPE
BITCOIN,2025-11-11 09:02:00.639000+00:00,105069.62664948203,105069.62664948203,105069.62664948203,105069.62664948203,EUROPE
BITCOIN,2025-11-11 10:03:28.050000+00:00,104979.285239714,104979.285239714,104979.285239714,104979.285239714,EUROPE
BITCOIN,2025-11-11 11:02:13.305000+00:00,105093.73634044589,105093.73634044589,105093.73634044589,105093.73634044589,EUROPE
BITCOIN,2025-11-11 12:02:33.137000+00:00,105259.74074906776,105259.74074906776,105259.74074906776,105259.74074906776,EUROPE
BITCOIN,2025-11-11 13:03:12.218000+00:00,104617.12066870801,104617.12066870801,104617.12066870801,104617.12066870801,EUROPE
BITCOIN,2025-11-11 14:03:16.626000+00:00,104365.67188177325,104365.67188177325,104365.67188177325,104365.67188177325,EUROPE
BITCOIN,2025-11-11 15:01:01.707000+00:00,104552.3502088678,104552.3502088678,104552.3502088678,104552.3502088678,EUROPE
BITCOIN,2025-11-11 16:03:32.107000+00:00,103443.40957523316,103443.40957523316,103443.40957523316,103443.40957523316,US
BITCOIN,2025-11-11 17:00:57.203000+00:00,103349.98145849447,103349.98145849447,103349.98145849447,103349.98145849447,US
BITCOIN,2025-11-11 18:01:22.763000+00:00,103333.89627874565,103333.89627874565,103333.89627874565,103333.89627874565,US
BITCOIN,2025-11-11 19:02:08.476000+00:00,103372.67792702756,103372.67792702756,103372.67792702756,103372.67792702756,US
BITCOIN,2025-11-11 20:00:29.578000+00:00,103132.12729788413,103132.12729788413,103132.12729788413,103132.12729788413,US
BITCOIN,2025-11-11 21:02:00.781000+00:00,102802.45077379714,102802.45077379714,102802.45077379714,102802.45077379714,US
BITCOIN,2025-11-11 22:01:52.540000+00:00,102667.41045135185,102667.41045135185,102667.41045135185,102667.41045135185,US
BITCOIN,2025-11-11 23:01:48.552000+00:00,103054.46565583264,103054.46565583264,103054.46565583264,103054.46565583264,US
BITCOIN,2025-11-12 00:03:11.173000+00:00,103112.21006199118,103112.21006199118,103112.21006199118,103112.21006199118,ASIA
BITCOIN,2025-11-12 01:02:38.889000+00:00,102916.57378963697,102916.57378963697,102916.57378963697,102916.57378963697,ASIA
BITCOIN,2025-11-12 02:01:35.876000+00:00,103289.24957936736,103289.24957936736,103289.24957936736,103289.24957936736,ASIA
BITCOIN,2025-11-12 03:02:15.678000+00:00,103166.96340808774,103166.96340808774,103166.96340808774,103166.96340808774,ASIA
BITCOIN,2025-11-12 04:02:21.813000+00:00,103342.08145942238,103342.08145942238,103342.08145942238,103342.08145942238,ASIA
BITCOIN,2025-11-12 05:02:16.408000+00:00,103221.37966995685,103221.37966995685,103221.37966995685,103221.37966995685,ASIA
BITCOIN,2025-11-12 06:00:56.532000+00:00,103339.0391440912,103339.0391440912,103339.0391440912,103339.0391440912,ASIA
BITCOIN,2025-11-12 07:06:51.497000+00:00,103334.61374251803,103334.61374251803,103334.61374251803,103334.61374251803,ASIA
BITCOIN,2025-11-12 08:02:21.094000+00:00,103127.80344851015,103127.80344851015,103127.80344851015,103127.80344851015,EUROPE
BITCOIN,2025-11-12 09:01:29.730000+00:00,104113.8905824956,104113.8905824956,104113.8905824956,104113.8905824956,EUROPE
BITCOIN,2025-11-12 10:03:13.853000+00:00,104492.38331203924,104492.38331203924,104492.38331203924,104492.38331203924,EUROPE
BITCOIN,2025-11-12 11:01:54.972000+00:00,104863.66774656922,104863.66774656922,104863.66774656922,104863.66774656922,EUROPE
BITCOIN,2025-11-12 12:02:00.923000+00:00,104954.50621389574,104954.50621389574,104954.50621389574,104954.50621389574,EUROPE
BITCOIN,2025-11-12 13:02:11.498000+00:00,105006.07980042745,105006.07980042745,105006.07980042745,105006.07980042745,EUROPE
BITCOIN,2025-11-12 14:02:32.911000+00:00,105022.75744131194,105022.75744131194,105022.75744131194,105022.75744131194,EUROPE
BITCOIN,2025-11-12 15:02:39.307000+00:00,104075.71291390594,104075.71291390594,104075.71291390594,104075.71291390594,EUROPE
BITCOIN,2025-11-12 16:02:50.664000+00:00,102145.9531652112,102145.9531652112,102145.9531652112,102145.9531652112,US
BITCOIN,2025-11-12 17:03:20.577000+00:00,101444.67817036604,101444.67817036604,101444.67817036604,101444.67817036604,US
BITCOIN,2025-11-12 18:02:16.464000+00:00,101788.23430907767,101788.23430907767,101788.23430907767,101788.23430907767,US
BITCOIN,2025-11-12 19:02:22.815000+00:00,101504.32134664059,101504.32134664059,101504.32134664059,101504.32134664059,US
BITCOIN,2025-11-12 20:00:39.012000+00:00,101260.93984772495,101260.93984772495,101260.93984772495,101260.93984772495,US
BITCOIN,2025-11-12 21:01:54.811000+00:00,101630.51242062467,101630.51242062467,101630.51242062467,101630.51242062467,US
BITCOIN,2025-11-12 22:02:41.843000+00:00,101801.95999693112,101801.95999693112,101801.95999693112,101801.95999693112,US
BITCOIN,2025-11-12 23:01:50.102000+00:00,101913.3933023448,101913.3933023448,101913.3933023448,101913.3933023448,US
BITCOIN,2025-11-13 00:01:07.184000+00:00,101633.69431605682,101633.69431605682,101633.69431605682,101633.69431605682,ASIA
BITCOIN,2025-11-13 01:00:09.255000+00:00,101876.29048795607,101876.29048795607,101876.29048795607,101876.29048795607,ASIA
BITCOIN,2025-11-13 02:01:21.090000+00:00,101981.87201997676,101981.87201997676,101981.87201997676,101981.87201997676,ASIA
BITCOIN,2025-11-13 03:02:07.106000+00:00,102054.40332264762,102054.40332264762,102054.40332264762,102054.40332264762,ASIA
BITCOIN,2025-11-13 04:03:34.865000+00:00,102044.4931918434,102044.4931918434,102044.4931918434,102044.4931918434,ASIA
BITCOIN,2025-11-13 05:02:20.700000+00:00,102073.42099658873,102073.42099658873,102073.42099658873,102073.42099658873,ASIA
BITCOIN,2025-11-13 06:01:36.463000+00:00,103029.50743186369,103029.50743186369,103029.50743186369,103029.50743186369,ASIA
BITCOIN,2025-11-13 07:00:58.034000+00:00,103562.66143693223,103562.66143693223,103562.66143693223,103562.66143693223,ASIA
BITCOIN,2025-11-13 08:01:47.909000+00:00,103422.5006857592,103422.5006857592,103422.5006857592,103422.5006857592,EUROPE
BITCOIN,2025-11-13 09:00:54.897000+00:00,103690.14874445791,103690.14874445791,103690.14874445791,103690.14874445791,EUROPE
BITCOIN,2025-11-13 10:02:22.249000+00:00,102648.55558586399,102648.55558586399,102648.55558586399,102648.55558586399,EUROPE
BITCOIN,2025-11-13 11:02:54.432000+00:00,102954.65291006544,102954.65291006544,102954.65291006544,102954.65291006544,EUROPE
BITCOIN,2025-11-13 12:01:16.512000+00:00,103003.95298511222,103003.95298511222,103003.95298511222,103003.95298511222,EUROPE
BITCOIN,2025-11-13 13:02:48.870000+00:00,103114.55691491751,103114.55691491751,103114.55691491751,103114.55691491751,EUROPE
BITCOIN,2025-11-13 14:04:08.631000+00:00,102241.51278596486,102241.51278596486,102241.51278596486,102241.51278596486,EUROPE
BITCOIN,2025-11-13 15:02:44.725000+00:00,102691.14476975323,102691.14476975323,102691.14476975323,102691.14476975323,EUROPE
BITCOIN,2025-11-13 16:01:09.692000+00:00,101345.79363171961,101345.79363171961,101345.79363171961,101345.79363171961,US
BITCOIN,2025-11-13 17:01:12.162000+00:00,100550.22498409291,100550.22498409291,100550.22498409291,100550.22498409291,US
BITCOIN,2025-11-13 18:02:45.047000+00:00,99868.93466120417,99868.93466120417,99868.93466120417,99868.93466120417,US
BITCOIN,2025-11-13 19:01:41.828000+00:00,98499.58929937644,98499.58929937644,98499.58929937644,98499.58929937644,US
BITCOIN,2025-11-13 20:03:22.855000+00:00,98471.69742857604,98471.69742857604,98471.69742857604,98471.69742857604,US
BITCOIN,2025-11-13 21:04:10.557000+00:00,98191.1935047109,98191.1935047109,98191.1935047109,98191.1935047109,US
BITCOIN,2025-11-13 22:01:56.588000+00:00,98820.12839738459,98820.12839738459,98820.12839738459,98820.12839738459,US
BITCOIN,2025-11-13 23:04:27.735000+00:00,99564.31976292176,99564.31976292176,99564.31976292176,99564.31976292176,US
BITCOIN,2025-11-14 00:02:37.270000+00:00,99480.30709081261,99480.30709081261,99480.30709081261,99480.30709081261,ASIA
BITCOIN,2025-11-14 01:02:07.452000+00:00,98848.80307501607,98848.80307501607,98848.80307501607,98848.80307501607,ASIA
BITCOIN,2025-11-14 02:07:05.459000+00:00,99440.00117061166,99440.00117061166,99440.00117061166,99440.00117061166,ASIA
BITCOIN,2025-11-14 03:01:52.629000+00:00,99577.62299959856,99577.62299959856,99577.62299959856,99577.62299959856,ASIA
BITCOIN,2025-11-14 04:01:51.428000+00:00,99036.19227896446,99036.19227896446,99036.19227896446,99036.19227896446,ASIA
BITCOIN,2025-11-14 05:02:49.962000+00:00,97848.91128621758,97848.91128621758,97848.91128621758,97848.91128621758,ASIA
BITCOIN,2025-11-14 06:02:01.723000+00:00,97446.6368086517,97446.6368086517,97446.6368086517,97446.6368086517,ASIA
BITCOIN,2025-11-14 07:02:31.175000+00:00,96564.41622007711,96564.41622007711,96564.41622007711,96564.41622007711,ASIA
BITCOIN,2025-11-14 08:02:41.805000+00:00,97079.06996428588,97079.06996428588,97079.06996428588,97079.06996428588,EUROPE
BITCOIN,2025-11-14 09:03:26.189000+00:00,97312.89945759969,97312.89945759969,97312.89945759969,97312.89945759969,EUROPE
BITCOIN,2025-11-14 10:07:46.527000+00:00,96795.18129221586,96795.18129221586,96795.18129221586,96795.18129221586,EUROPE
BITCOIN,2025-11-14 11:02:02.715000+00:00,96920.28920656123,96920.28920656123,96920.28920656123,96920.28920656123,EUROPE
BITCOIN,2025-11-14 12:02:36.694000+00:00,95819.68691458952,95819.68691458952,95819.68691458952,95819.68691458952,EUROPE
BITCOIN,2025-11-14 13:03:48.809000+00:00,95296.60503081536,95296.60503081536,95296.60503081536,95296.60503081536,EUROPE
BITCOIN,2025-11-14 14:02:06.895000+00:00,95241.05644598886,95241.05644598886,95241.05644598886,95241.05644598886,EUROPE
BITCOIN,2025-11-14 15:07:51.524000+00:00,96362.58649575851,96362.58649575851,96362.58649575851,96362.58649575851,EUROPE
BITCOIN,2025-11-14 16:02:09.678000+00:00,96819.65495388838,96819.65495388838,96819.65495388838,96819.65495388838,US
BITCOIN,2025-11-14 17:04:49.505000+00:00,96955.42146983933,96955.42146983933,96955.42146983933,96955.42146983933,US
BITCOIN,2025-11-14 18:03:40.956000+00:00,95919.93121646653,95919.93121646653,95919.93121646653,95919.93121646653,US
BITCOIN,2025-11-14 19:03:51.744000+00:00,94949.47686170448,94949.47686170448,94949.47686170448,94949.47686170448,US
BITCOIN,2025-11-14 20:03:57.876000+00:00,95680.15817119366,95680.15817119366,95680.15817119366,95680.15817119366,US
BITCOIN,2025-11-14 21:02:26.662000+00:00,94283.3183775619,94283.3183775619,94283.3183775619,94283.3183775619,US
BITCOIN,2025-11-14 22:01:18.042000+00:00,94984.54902473916,94984.54902473916,94984.54902473916,94984.54902473916,US
BITCOIN,2025-11-14 23:03:01.423000+00:00,95035.6962076555,95035.6962076555,95035.6962076555,95035.6962076555,US
BITCOIN,2025-11-15 00:02:52.211000+00:00,94456.39368235337,94456.39368235337,94456.39368235337,94456.39368235337,ASIA
BITCOIN,2025-11-15 01:02:26.488000+00:00,95056.92230653927,95056.92230653927,95056.92230653927,95056.92230653927,ASIA
BITCOIN,2025-11-15 02:09:00+00:00,95385.78370452754,95385.78370452754,95385.78370452754,95385.78370452754,ASIA
ETHEREUM,2025-11-01 02:01:50.934000+00:00,3843.612709222359,3843.612709222359,3843.612709222359,3843.612709222359,ASIA
ETHEREUM,2025-11-01 03:00:47.950000+00:00,3850.9485144788646,3850.9485144788646,3850.9485144788646,3850.9485144788646,ASIA
ETHEREUM,2025-11-01 04:02:34.345000+00:00,3857.9380732465556,3857.9380732465556,3857.9380732465556,3857.9380732465556,ASIA
ETHEREUM,2025-11-01 05:05:06.986000+00:00,3864.9779905876903,3864.9779905876903,3864.9779905876903,3864.9779905876903,ASIA
ETHEREUM,2025-11-01 06:01:46.507000+00:00,3855.8170271514155,3855.8170271514155,3855.8170271514155,3855.8170271514155,ASIA
ETHEREUM,2025-11-01 07:01:36.699000+00:00,3852.725938992536,3852.725938992536,3852.725938992536,3852.725938992536,ASIA
ETHEREUM,2025-11-01 08:01:17.044000+00:00,3859.2351490304804,3859.2351490304804,3859.2351490304804,3859.2351490304804,EUROPE
ETHEREUM,2025-11-01 09:01:10.776000+00:00,3874.250465653146,3874.250465653146,3874.250465653146,3874.250465653146,EUROPE
ETHEREUM,2025-11-01 10:01:09.214000+00:00,3874.2745703954915,3874.2745703954915,3874.2745703954915,3874.2745703954915,EUROPE
ETHEREUM,2025-11-01 11:07:26.272000+00:00,3876.4642856707924,3876.4642856707924,3876.4642856707924,3876.4642856707924,EUROPE
ETHEREUM,2025-11-01 12:01:06.858000+00:00,3874.0298058766816,3874.0298058766816,3874.0298058766816,3874.0298058766816,EUROPE
ETHEREUM,2025-11-01 13:01:36.514000+00:00,3875.2459109735314,3875.2459109735314,3875.2459109735314,3875.2459109735314,EUROPE
ETHEREUM,2025-11-01 14:01:05.260000+00:00,3869.13196312871,3869.13196312871,3869.13196312871,3869.13196312871,EUROPE
ETHEREUM,2025-11-01 15:01:51.429000+00:00,3867.8569295323573,3867.8569295323573,3867.8569295323573,3867.8569295323573,EUROPE
ETHEREUM,2025-11-01 16:02:17.643000+00:00,3889.6940245982205,3889.6940245982205,3889.6940245982205,3889.6940245982205,US
ETHEREUM,2025-11-01 17:01:13.921000+00:00,3893.6555678181635,3893.6555678181635,3893.6555678181635,3893.6555678181635,US
ETHEREUM,2025-11-01 18:01:23.927000+00:00,3864.9404354708004,3864.9404354708004,3864.9404354708004,3864.9404354708004,US
ETHEREUM,2025-11-01 19:01:06.155000+00:00,3879.0202376386246,3879.0202376386246,3879.0202376386246,3879.0202376386246,US
ETHEREUM,2025-11-01 20:01:23.738000+00:00,3877.964421525535,3877.964421525535,3877.964421525535,3877.964421525535,US
ETHEREUM,2025-11-01 21:02:20.037000+00:00,3880.756855038118,3880.756855038118,3880.756855038118,3880.756855038118,US
ETHEREUM,2025-11-01 22:01:49.748000+00:00,3870.6937152721866,3870.6937152721866,3870.6937152721866,3870.6937152721866,US
ETHEREUM,2025-11-01 23:01:14.117000+00:00,3874.2524698970046,3874.2524698970046,3874.2524698970046,3874.2524698970046,US
ETHEREUM,2025-11-02 00:02:18.847000+00:00,3872.926054735507,3872.926054735507,3872.926054735507,3872.926054735507,ASIA
ETHEREUM,2025-11-02 01:01:27.238000+00:00,3865.2292635075937,3865.2292635075937,3865.2292635075937,3865.2292635075937,ASIA
ETHEREUM,2025-11-02 02:01:57.283000+00:00,3869.6447117755793,3869.6447117755793,3869.6447117755793,3869.6447117755793,ASIA
ETHEREUM,2025-11-02 03:06:28.320000+00:00,3879.1132565917183,3879.1132565917183,3879.1132565917183,3879.1132565917183,ASIA
ETHEREUM,2025-11-02 04:06:18.186000+00:00,3875.8590551840434,3875.8590551840434,3875.8590551840434,3875.8590551840434,ASIA
ETHEREUM,2025-11-02 05:01:15.175000+00:00,3899.069076687442,3899.069076687442,3899.069076687442,3899.069076687442,ASIA
ETHEREUM,2025-11-02 06:01:02.528000+00:00,3899.6618958765594,3899.6618958765594,3899.6618958765594,3899.6618958765594,ASIA
ETHEREUM,2025-11-02 07:01:39.247000+00:00,3901.3360394869414,3901.3360394869414,3901.3360394869414,3901.3360394869414,ASIA
ETHEREUM,2025-11-02 08:01:15.713000+00:00,3911.2129783756645,3911.2129783756645,3911.2129783756645,3911.2129783756645,EUROPE
ETHEREUM,2025-11-02 09:02:00.569000+00:00,3893.5815484221007,3893.5815484221007,3893.5815484221007,3893.5815484221007,EUROPE
ETHEREUM,2025-11-02 10:01:42.617000+00:00,3871.8825537031285,3871.8825537031285,3871.8825537031285,3871.8825537031285,EUROPE
ETHEREUM,2025-11-02 11:01:37.286000+00:00,3859.3626042094706,3859.3626042094706,3859.3626042094706,3859.3626042094706,EUROPE
ETHEREUM,2025-11-02 12:02:00.178000+00:00,3891.2358408705823,3891.2358408705823,3891.2358408705823,3891.2358408705823,EUROPE
ETHEREUM,2025-11-02 13:04:37.198000+00:00,3874.8074612081928,3874.8074612081928,3874.8074612081928,3874.8074612081928,EUROPE
ETHEREUM,2025-11-02 14:01:52.287000+00:00,3866.1923957630015,3866.1923957630015,3866.1923957630015,3866.1923957630015,EUROPE
ETHEREUM,2025-11-02 15:01:11.326000+00:00,3852.398605960839,3852.398605960839,3852.398605960839,3852.398605960839,EUROPE
ETHEREUM,2025-11-02 16:01:40.352000+00:00,3857.944861142896,3857.944861142896,3857.944861142896,3857.944861142896,US
ETHEREUM,2025-11-02 17:02:04.181000+00:00,3861.8294802131395,3861.8294802131395,3861.8294802131395,3861.8294802131395,US
ETHEREUM,2025-11-02 18:01:29.652000+00:00,3853.7757872451425,3853.7757872451425,3853.7757872451425,3853.7757872451425,US
ETHEREUM,2025-11-02 19:01:45.264000+00:00,3863.54278709037,3863.54278709037,3863.54278709037,3863.54278709037,US
ETHEREUM,2025-11-02 20:05:54.260000+00:00,3854.964503610781,3854.964503610781,3854.964503610781,3854.964503610781,US
ETHEREUM,2025-11-02 21:01:52.713000+00:00,3857.517748367745,3857.517748367745,3857.517748367745,3857.517748367745,US
ETHEREUM,2025-11-02 22:01:13.207000+00:00,3860.9723120947638,3860.9723120947638,3860.9723120947638,3860.9723120947638,US
ETHEREUM,2025-11-02 23:01:27.195000+00:00,3851.9676538489366,3851.9676538489366,3851.9676538489366,3851.9676538489366,US
ETHEREUM,2025-11-03 00:01:24.492000+00:00,3910.0947691627284,3910.0947691627284,3910.0947691627284,3910.0947691627284,ASIA
ETHEREUM,2025-11-03 01:01:31.867000+00:00,3871.9119991875523,3871.9119991875523,3871.9119991875523,3871.9119991875523,ASIA
ETHEREUM,2025-11-03 02:00:33.477000+00:00,3836.760166640188,3836.760166640188,3836.760166640188,3836.760166640188,ASIA
ETHEREUM,2025-11-03 03:01:52.191000+00:00,3809.3520039008113,3809.3520039008113,3809.3520039008113,3809.3520039008113,ASIA
ETHEREUM,2025-11-03 04:01:26.308000+00:00,3733.8173943031957,3733.8173943031957,3733.8173943031957,3733.8173943031957,ASIA
ETHEREUM,2025-11-03 05:01:11.692000+00:00,3745.3854844508323,3745.3854844508323,3745.3854844508323,3745.3854844508323,ASIA
ETHEREUM,2025-11-03 06:01:12.492000+00:00,3730.704004204358,3730.704004204358,3730.704004204358,3730.704004204358,ASIA
ETHEREUM,2025-11-03 07:00:19.855000+00:00,3709.5809003176396,3709.5809003176396,3709.5809003176396,3709.5809003176396,ASIA
ETHEREUM,2025-11-03 08:01:57.433000+00:00,3715.362137014489,3715.362137014489,3715.362137014489,3715.362137014489,EUROPE
ETHEREUM,2025-11-03 09:02:01.884000+00:00,3711.1054523037724,3711.1054523037724,3711.1054523037724,3711.1054523037724,EUROPE
ETHEREUM,2025-11-03 10:02:03.145000+00:00,3698.060655351557,3698.060655351557,3698.060655351557,3698.060655351557,EUROPE
ETHEREUM,2025-11-03 11:02:36.083000+00:00,3700.387703446529,3700.387703446529,3700.387703446529,3700.387703446529,EUROPE
ETHEREUM,2025-11-03 12:01:53.207000+00:00,3713.3648932413694,3713.3648932413694,3713.3648932413694,3713.3648932413694,EUROPE
ETHEREUM,2025-11-03 13:01:01.053000+00:00,3713.369773010781,3713.369773010781,3713.369773010781,3713.369773010781,EUROPE
ETHEREUM,2025-11-03 14:01:49.165000+00:00,3722.2406775572385,3722.2406775572385,3722.2406775572385,3722.2406775572385,EUROPE
ETHEREUM,2025-11-03 15:01:57.959000+00:00,3727.7073812648796,3727.7073812648796,3727.7073812648796,3727.7073812648796,EUROPE
ETHEREUM,2025-11-03 16:00:42.919000+00:00,3591.421883043294,3591.421883043294,3591.421883043294,3591.421883043294,US
ETHEREUM,2025-11-03 17:02:15.056000+00:00,3613.3859420187864,3613.3859420187864,3613.3859420187864,3613.3859420187864,US
ETHEREUM,2025-11-03 18:07:38.341000+00:00,3669.9359355678926,3669.9359355678926,3669.9359355678926,3669.9359355678926,US
ETHEREUM,2025-11-03 19:01:07.719000+00:00,3633.1397459524624,3633.1397459524624,3633.1397459524624,3633.1397459524624,US
ETHEREUM,2025-11-03 20:01:44.308000+00:00,3635.526902988325,3635.526902988325,3635.526902988325,3635.526902988325,US
ETHEREUM,2025-11-03 21:01:54.097000+00:00,3578.567450423671,3578.567450423671,3578.567450423671,3578.567450423671,US
ETHEREUM,2025-11-03 22:02:08.383000+00:00,3596.3998694700344,3596.3998694700344,3596.3998694700344,3596.3998694700344,US
ETHEREUM,2025-11-03 23:00:58.333000+00:00,3589.5024008498754,3589.5024008498754,3589.5024008498754,3589.5024008498754,US
ETHEREUM,2025-11-04 00:01:33.580000+00:00,3600.71550248779,3600.71550248779,3600.71550248779,3600.71550248779,ASIA
ETHEREUM,2025-11-04 01:01:41.897000+00:00,3612.103671752186,3612.103671752186,3612.103671752186,3612.103671752186,ASIA
ETHEREUM,2025-11-04 02:01:04.443000+00:00,3643.104454031133,3643.104454031133,3643.104454031133,3643.104454031133,ASIA
ETHEREUM,2025-11-04 03:01:46.735000+00:00,3628.3002236337297,3628.3002236337297,3628.3002236337297,3628.3002236337297,ASIA
ETHEREUM,2025-11-04 04:25:31.400000+00:00,3639.491899743473,3639.491899743473,3639.491899743473,3639.491899743473,ASIA
ETHEREUM,2025-11-04 05:01:38.399000+00:00,3622.5178536360927,3622.5178536360927,3622.5178536360927,3622.5178536360927,ASIA
ETHEREUM,2025-11-04 06:01:58.300000+00:00,3509.670559659144,3509.670559659144,3509.670559659144,3509.670559659144,ASIA
ETHEREUM,2025-11-04 07:01:57.234000+00:00,3505.9887282543755,3505.9887282543755,3505.9887282543755,3505.9887282543755,ASIA
ETHEREUM,2025-11-04 08:01:58.491000+00:00,3490.108684966869,3490.108684966869,3490.108684966869,3490.108684966869,EUROPE
ETHEREUM,2025-11-04 09:01:16.896000+00:00,3493.4749305394794,3493.4749305394794,3493.4749305394794,3493.4749305394794,EUROPE
ETHEREUM,2025-11-04 10:02:07.500000+00:00,3482.8805954314785,3482.8805954314785,3482.8805954314785,3482.8805954314785,EUROPE
ETHEREUM,2025-11-04 11:13:13.814000+00:00,3478.0088043132505,3478.0088043132505,3478.0088043132505,3478.0088043132505,EUROPE
ETHEREUM,2025-11-04 12:01:04.337000+00:00,3526.1671890298444,3526.1671890298444,3526.1671890298444,3526.1671890298444,EUROPE
ETHEREUM,2025-11-04 13:00:59.349000+00:00,3509.1998802043186,3509.1998802043186,3509.1998802043186,3509.1998802043186,EUROPE
ETHEREUM,2025-11-04 14:01:27.475000+00:00,3505.6282141493652,3505.6282141493652,3505.6282141493652,3505.6282141493652,EUROPE
ETHEREUM,2025-11-04 15:01:53.682000+00:00,3553.575769108958,3553.575769108958,3553.575769108958,3553.575769108958,EUROPE
ETHEREUM,2025-11-04 16:00:52.745000+00:00,3517.469281754627,3517.469281754627,3517.469281754627,3517.469281754627,US
ETHEREUM,2025-11-04 17:00:25.425000+00:00,3430.202946196671,3430.202946196671,3430.202946196671,3430.202946196671,US
ETHEREUM,2025-11-04 18:02:05.873000+00:00,3370.4670872157194,3370.4670872157194,3370.4670872157194,3370.4670872157194,US
ETHEREUM,2025-11-04 19:06:11.557000+00:00,3304.6638397048064,3304.6638397048064,3304.6638397048064,3304.6638397048064,US
ETHEREUM,2025-11-04 20:01:48.195000+00:00,3250.349606543764,3250.349606543764,3250.349606543764,3250.349606543764,US
ETHEREUM,2025-11-04 21:01:53.989000+00:00,3181.589322424217,3181.589322424217,3181.589322424217,3181.589322424217,US
ETHEREUM,2025-11-04 22:01:54.221000+00:00,3162.43081774879,3162.43081774879,3162.43081774879,3162.43081774879,US
ETHEREUM,2025-11-04 23:00:59.896000+00:00,3233.045167714892,3233.045167714892,3233.045167714892,3233.045167714892,US
ETHEREUM,2025-11-05 00:01:17.787000+00:00,3296.7437604313104,3296.7437604313104,3296.7437604313104,3296.7437604313104,ASIA
ETHEREUM,2025-11-05 01:01:35.344000+00:00,3241.257452289437,3241.257452289437,3241.257452289437,3241.257452289437,ASIA
ETHEREUM,2025-11-05 02:01:44.162000+00:00,3237.152245188407,3237.152245188407,3237.152245188407,3237.152245188407,ASIA
ETHEREUM,2025-11-05 03:01:31.252000+00:00,3322.2884826000386,3322.2884826000386,3322.2884826000386,3322.2884826000386,ASIA
